"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @EMS_Junkie: Whatever drug is going to be used for this should be available to all levels of paramedics.. #PAIC2014",FALSE,0,NA,2014-09-19 08:48:43,FALSE,NA,"512885987723067392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snurzynski",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: One lady has diabetes &amp; is a dialysis pt.? #FernoSim #PAIC2014 http://t.co/sngtHBhVzv",FALSE,0,NA,2014-09-19 08:48:40,FALSE,NA,"512885975383433216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Rescue of the pt in the sink hole underway again. Great realistic set, Fire service &amp; winch pully #PAIC2014 #FernoSim ht…",FALSE,0,NA,2014-09-19 08:48:38,FALSE,NA,"512885970455130112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",6,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Queensland police waiting by patiently.  #PAIC2014 #FernoSim http://t.co/oVyKSAnfpp",FALSE,0,NA,2014-09-19 08:48:37,FALSE,NA,"512885965543600128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: I want this @FernoAU stretcher.. It's got flashing lights. #FernoSim #PAIC2014 http://t.co/dr8gY93nt3",FALSE,0,NA,2014-09-19 08:48:36,FALSE,NA,"512885960342638592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",7,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Singapore paramedic being harnessed up to get into the hole. #FernoSim #PAIC2014 http://t.co/SqfidD8Ub1",FALSE,0,NA,2014-09-19 08:48:34,FALSE,NA,"512885953262653440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Good communication between the TL &amp; the team members. Clear instructions being given. #PAIC2014 #FernoSim http://t.co/qe…",FALSE,0,NA,2014-09-19 08:48:34,FALSE,NA,"512885951329083392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RonNg10",4,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Police &amp; Fire managing scene control at the moment. Crowds are common at incidents. #PAIC2014 #FernoSim http://t.co/3L5i…",FALSE,0,NA,2014-09-19 08:48:33,FALSE,NA,"512885949429075968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Drug management needs to be something available for multiple multiple practice levels, not just ICPs #PAIC2014",FALSE,0,NA,2014-09-19 08:48:32,FALSE,NA,"512885941183062016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snurzynski",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Good team leadership. TL has determined its futile to continue resuscitation &amp; they've stopped. #PAIC2014 #FernoSim http…",FALSE,0,NA,2014-09-19 08:47:45,FALSE,NA,"512885745330044928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RonNg10",5,TRUE,FALSE,NA,NA
"RT @paramedickiwi: St John WA team are up. Decided to resuscitate the pt that the previous teams have triaged out. #PAIC2014 #FernoSim http…",FALSE,0,NA,2014-09-19 08:47:18,FALSE,NA,"512885632679440384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RonNg10",3,TRUE,FALSE,NA,NA
"RT @MisterHreben: @EMS_Junkie How about this for a show? #PAIC2014 http://t.co/HIZseagehJ",FALSE,0,NA,2014-09-19 08:45:38,FALSE,NA,"512885213387452416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EMS_Junkie",5,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Pt now unresponsive. Sodibic to be given. #FernoSim #PAIC2014 http://t.co/26sTRyzECf",FALSE,0,NA,2014-09-19 08:45:23,FALSE,NA,"512885149613047808",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: We need to remember that when we go to pts it may not be our worst day, but it is THEIR worst day.. #PAIC2014",FALSE,0,NA,2014-09-19 08:44:43,FALSE,NA,"512884981828317184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snurzynski",5,TRUE,FALSE,NA,NA
"RT @PAIC2014: The #PAIC2014 team would like to say a very BIG thank you to all those contributing to the Social media storm. We appreciate …",FALSE,0,NA,2014-09-19 08:43:21,FALSE,NA,"512884637970866176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",9,TRUE,FALSE,NA,NA
"Pt now unresponsive. Sodibic to be given. #FernoSim #PAIC2014 http://t.co/26sTRyzECf",FALSE,4,"EMS_Junkie",2014-09-19 08:41:00,FALSE,"512882619319455744","512884047547080704","82234377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: John thanks each &amp; every paramedic for being the frontline of #mentalhealth in Australia. #PAIC2014",FALSE,0,NA,2014-09-19 08:40:46,FALSE,NA,"512883989036556288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",5,TRUE,FALSE,NA,NA
"@EMS_Junkie How about this for a show? #PAIC2014 http://t.co/HIZseagehJ",FALSE,7,"EMS_Junkie",2014-09-19 08:40:41,FALSE,"512882335428001792","512883967662387200","82234377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MisterHreben",5,FALSE,FALSE,NA,NA
"QAS fernosim team #FernoSim #PAIC2014 #PNZConf http://t.co/YZf1wNPRII",FALSE,4,NA,2014-09-19 08:40:33,FALSE,NA,"512883936041529344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SCUPA_12",3,FALSE,FALSE,NA,NA
"Full house.. #FernoSim #PAIC2014 http://t.co/X1mKN8CmXG",FALSE,3,"EMS_Junkie",2014-09-19 08:40:17,FALSE,"512882619319455744","512883866118262784","82234377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"RT @ParamedicsNZ: Out going @AusParamedics President Ian Patrick declares the conference open #PAIC2014 http://t.co/K9BcWw4wu4",FALSE,0,NA,2014-09-19 08:40:12,FALSE,NA,"512883845851410432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: #FernoSim #PAIC2014 http://t.co/MczOiBtXt3",FALSE,0,NA,2014-09-19 08:39:36,FALSE,NA,"512883693333917696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krystaljanec",4,TRUE,FALSE,NA,NA
"Living vicariously the delights of #PAIC2014  on Friday night. Serious #PAIC2014envy  @paramedickiwi @buzz_para",FALSE,5,NA,2014-09-19 08:39:35,FALSE,NA,"512883691496800256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",5,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: The @QldAmbulance Gold Coast team are nailing this. Not ruling out a head injury. small fluids #FernoSim #PAIC2014 http://t…",FALSE,0,NA,2014-09-19 08:39:30,FALSE,NA,"512883670613364737",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",4,TRUE,FALSE,NA,NA
"RT @paramedickiwi: My legs are cramping from kneeling! ""@EMS_Junkie: Payback is a bitch!! #FernoSim #PAIC2014 http://t.co/vcZxnyiQnM""",FALSE,0,NA,2014-09-19 08:39:20,FALSE,NA,"512883626032123905",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",3,TRUE,FALSE,NA,NA
"The @QldAmbulance Gold Coast team are nailing this. Not ruling out a head injury. small fluids #FernoSim #PAIC2014 http://t.co/9vLAub34J9",FALSE,7,NA,2014-09-19 08:39:03,FALSE,NA,"512883557685932032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: The first time CPR has been started. Medi vac called - @SydneyHEMS #FernoSim #PAIC2014 http://t.co/tXplYPdZIR",FALSE,0,NA,2014-09-19 08:38:58,FALSE,NA,"512883536777342976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Rigged up to lower to hole. The team does well &amp; constantly talks to the pts &amp; reports findings #FernoSim #PAIC2014 http://…",FALSE,0,NA,2014-09-19 08:38:55,FALSE,NA,"512883523405877248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: I would have chosen that pt. #FernoSim #PAIC2014 http://t.co/rE0TX52gbC",FALSE,0,NA,2014-09-19 08:38:51,FALSE,NA,"512883508339953664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: QLD team insert 16g - pt looks unwell. &gt;RR #FernoSim #PAIC2014 http://t.co/VWBVCRu5OT",FALSE,0,NA,2014-09-19 08:38:49,FALSE,NA,"512883499104104448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Teamwork &amp; really good communication.. AUS are doing really well #FernoSim #PAIC2014 http://t.co/pwPJ5yhxeM",FALSE,0,NA,2014-09-19 08:38:46,FALSE,NA,"512883484432400384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @meditude: One for @swasFT_staff @swasft @Ken_Wenman @KirstyLouMorgan @jrw999 @markturner30 http://t.co/OWTW80Bzso

GO!

Via several sou…",FALSE,0,NA,2014-09-19 08:38:42,FALSE,NA,"512883469488517120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stevefla",4,TRUE,FALSE,NA,NA
"My legs are cramping from kneeling! ""@EMS_Junkie: Payback is a bitch!! #FernoSim #PAIC2014 http://t.co/vcZxnyiQnM""",FALSE,4,NA,2014-09-19 08:38:41,FALSE,NA,"512883464329109504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.4284513","-28.0322684"
"RT @EMS_Junkie: Explaining what drugs he is giving &amp; why.. #FernoSim #PAIC2014 http://t.co/zgrDy2B1KW",FALSE,0,NA,2014-09-19 08:38:36,FALSE,NA,"512883442862669824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: #FernoSim #PAIC2014 http://t.co/MczOiBtXt3",FALSE,0,NA,2014-09-19 08:38:18,FALSE,NA,"512883369000964096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: The QLD team are good at delegating. #FernoSim #PAIC2014  spo2 now 88% RA. http://t.co/fV8PmDFDKY",FALSE,0,NA,2014-09-19 08:38:12,FALSE,NA,"512883340844605442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
"#FernoSim  challenge underway QAS team setting the pace at #PAIC2014",FALSE,3,NA,2014-09-19 08:37:53,FALSE,NA,"512883264470544384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",2,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: The QLD team are good at delegating. #FernoSim #PAIC2014  spo2 now 88% RA. http://t.co/fV8PmDFDKY",FALSE,0,NA,2014-09-19 08:37:50,FALSE,NA,"512883249345867776",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",4,TRUE,FALSE,NA,NA
"The #FernoINX is still standing by, no one has got a pt on to it yet... #PAIC2014 #FernoSim http://t.co/7urFcis7Hg",FALSE,3,NA,2014-09-19 08:37:41,FALSE,NA,"512883212851220481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.4284813","-28.0322595"
"RT @ParamedicsNZ: Now @StJohnNZ @stCEO Peter Bradley - 'Future Developments in Ambulance Services' #PAIC2014 #ParaNZ http://t.co/I7a7j4OGa7",FALSE,0,NA,2014-09-19 08:37:29,FALSE,NA,"512883162184024064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",5,TRUE,FALSE,NA,NA
"The QLD team are good at delegating. #FernoSim #PAIC2014  spo2 now 88% RA. http://t.co/fV8PmDFDKY",FALSE,4,NA,2014-09-19 08:37:26,FALSE,NA,"512883150687453184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"@QldAmbulance Paramedics are currently under pressure at #FernoSim The team from the #GoldCoast doing well #PAIC2014 http://t.co/teNCpof13S",FALSE,5,"QldAmbulance",2014-09-19 08:37:15,FALSE,NA,"512883104604647424","321360161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PAIC2014",6,FALSE,FALSE,"153.42830492","-28.03230519"
"RT @paramedickiwi: Rob Lawrence - The world is watching you @PAIC2014 &amp; this conference deserves attention. #PAIC2014",FALSE,0,NA,2014-09-19 08:37:00,FALSE,NA,"512883042629607424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",6,TRUE,FALSE,NA,NA
"RT @ketaminh: Hey anyone at #PAIC2014 ??? More tweets please ! Catch up to @EMS_Junkie @paramedickiwi !",FALSE,0,NA,2014-09-19 08:36:54,FALSE,NA,"512883015085600768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",3,TRUE,FALSE,NA,NA
"RT @ketaminh: @ambulancemandan @EMS_Junkie @paramedickiwi they are rocking it on the Gold Coast! #PAIC2014",FALSE,0,NA,2014-09-19 08:36:44,FALSE,NA,"512882974954496001",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",4,TRUE,FALSE,NA,NA
"#FernoSim #PAIC2014 http://t.co/MczOiBtXt3",FALSE,4,NA,2014-09-19 08:36:30,FALSE,NA,"512882913776394240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"RT @paramedickiwi: The judges are listening intently to what the team are discussing. #PAIC2014 #FernoSim http://t.co/YU4wZk96Ks",FALSE,0,NA,2014-09-19 08:36:03,FALSE,NA,"512882801784270848",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",3,TRUE,FALSE,NA,NA
"The judges are listening intently to what the team are discussing. #PAIC2014 #FernoSim http://t.co/YU4wZk96Ks",FALSE,4,NA,2014-09-19 08:35:56,FALSE,NA,"512882771623034882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.4284468","-28.0322142"
"RT @paramedickiwi: We have very qualified skilled paramedics who have not been used to their full potential. Hon Lawrence Springborg #PAIC2…",FALSE,0,NA,2014-09-19 08:35:56,FALSE,NA,"512882771354603520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",7,TRUE,FALSE,NA,NA
"RT @johnboy237: Para scope of practice to change so patients can be dealt with on the spot! Competency not professional title - music to my…",FALSE,0,NA,2014-09-19 08:35:50,FALSE,NA,"512882748776660993",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",9,TRUE,FALSE,NA,NA
"3 diff countries, 3 v. diff approaches to triage of a multi-casualty scene. But who is right? #FernoSim  #PAIC2014",FALSE,3,NA,2014-09-19 08:35:35,FALSE,NA,"512882682636673024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","frankiewithac",3,FALSE,FALSE,NA,NA
"Payback is a bitch!! #FernoSim #PAIC2014 http://t.co/ufHGslemzn",FALSE,5,NA,2014-09-19 08:35:20,FALSE,NA,"512882619319455744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"RT @johnboy237: AJ Heightman intro scenario from hell in Ferno challenge - good luck 2 all teams ESP @Ldn_Ambulance #paic2014 http://t.co/L…",FALSE,0,NA,2014-09-19 08:35:19,FALSE,NA,"512882618422267904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",5,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Good communication between the TL &amp; the team members. Clear instructions being given. #PAIC2014 #FernoSim http://t.co/qe…",FALSE,0,NA,2014-09-19 08:35:11,FALSE,NA,"512882584368316416",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",4,TRUE,FALSE,NA,NA
"Good communication between the TL &amp; the team members. Clear instructions being given. #PAIC2014 #FernoSim http://t.co/qe6yjLZbiA",FALSE,6,NA,2014-09-19 08:34:56,FALSE,NA,"512882521420230657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",4,FALSE,FALSE,"153.4284456","-28.0322557"
"RT @ketaminh: In Oz, nurses and paramedics should expand scope of practice , esp for rural work. Doctors can’t Do it all #PAIC2014",FALSE,0,NA,2014-09-19 08:34:47,FALSE,NA,"512882481301684224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",9,TRUE,FALSE,NA,NA
"RT @paramedickiwi: The arm chair pt is literally alive &amp; kicking for now... but she's deteriorated every time so far #PAIC2014 #FernoSim ht…",FALSE,0,NA,2014-09-19 08:34:32,FALSE,NA,"512882420069052416",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",1,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Explaining what drugs he is giving &amp; why.. #FernoSim #PAIC2014 http://t.co/zgrDy2B1KW",FALSE,0,NA,2014-09-19 08:34:24,FALSE,NA,"512882384987906048",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",4,TRUE,FALSE,NA,NA
"RT @Buck_Reed: James Fowler up speaking about Near Peer teaching program at Monash University in the Emerging Practitioners session. #PAIC2…",FALSE,0,NA,2014-09-19 08:34:21,FALSE,NA,"512882374103687169",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",4,TRUE,FALSE,NA,NA
"RT @ParamedicsNZ: RT @EMS_Junkie: Governance for pvt paras includes credentialling, polices &amp; procedures, CPD. Paramedic registration is a …",FALSE,0,NA,2014-09-19 08:34:13,FALSE,NA,"512882339903315968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",2,TRUE,FALSE,NA,NA
"Explaining what drugs he is giving &amp; why.. #FernoSim #PAIC2014 http://t.co/zgrDy2B1KW",FALSE,4,NA,2014-09-19 08:34:12,FALSE,NA,"512882335428001792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Scholarship winner @callumthirkell talking about helicopter dispatch criteria. @WgtnFree @WhitireiaCampus #PAIC2014 http…",FALSE,0,NA,2014-09-19 08:33:45,FALSE,NA,"512882222957752320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",3,TRUE,FALSE,NA,NA
"The arm chair pt is literally alive &amp; kicking for now... but she's deteriorated every time so far #PAIC2014 #FernoSim http://t.co/4899Shv9Z8",FALSE,3,NA,2014-09-19 08:33:32,FALSE,NA,"512882168708595712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",1,FALSE,FALSE,"153.4284496","-28.0322717"
"Teamwork &amp; really good communication.. AUS are doing really well #FernoSim #PAIC2014 http://t.co/pwPJ5yhxeM",FALSE,4,NA,2014-09-19 08:33:28,FALSE,NA,"512882152283705344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: QLD team insert 16g - pt looks unwell. &gt;RR #FernoSim #PAIC2014 http://t.co/VWBVCRu5OT",FALSE,0,NA,2014-09-19 08:32:50,FALSE,NA,"512881991159513089",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",4,TRUE,FALSE,NA,NA
"QLD team insert 16g - pt looks unwell. &gt;RR #FernoSim #PAIC2014 http://t.co/VWBVCRu5OT",FALSE,4,NA,2014-09-19 08:32:39,FALSE,NA,"512881944086863872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Team St John WA getting harnessed up for the sink hole rescue. #PAIC2014 #FernoSim http://t.co/SzuxXD735I",FALSE,0,NA,2014-09-19 08:32:33,FALSE,NA,"512881922796580864",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",3,TRUE,FALSE,NA,NA
"Team St John WA getting harnessed up for the sink hole rescue. #PAIC2014 #FernoSim http://t.co/SzuxXD735I",FALSE,4,NA,2014-09-19 08:32:17,FALSE,NA,"512881852911063040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.4284762","-28.0322693"
"Team QAS Gold Coast currently competing @FernoAU #FernoSim #PAIC2014. Queenslander!!! http://t.co/dDzqMDxDFn",FALSE,3,NA,2014-09-19 08:32:17,FALSE,NA,"512881852332650496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FernoAU",3,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Good team leadership. TL has determined its futile to continue resuscitation &amp; they've stopped. #PAIC2014 #FernoSim http…",FALSE,0,NA,2014-09-19 08:32:12,FALSE,NA,"512881833667600384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","david_still",5,TRUE,FALSE,NA,NA
"I would have chosen that pt. #FernoSim #PAIC2014 http://t.co/rE0TX52gbC",FALSE,3,NA,2014-09-19 08:32:05,FALSE,NA,"512881802231685120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"Rigged up to lower to hole. The team does well &amp; constantly talks to the pts &amp; reports findings #FernoSim #PAIC2014 http://t.co/Tmbq2EzSn5",FALSE,3,NA,2014-09-19 08:31:38,FALSE,NA,"512881690859958273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: The AUT team left a nice notecard under the pt after their scenario.. ??? Extra points. #FernoSim #PAIC2014 http://t.co/xne…",FALSE,0,NA,2014-09-19 08:31:34,FALSE,NA,"512881674535702528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",6,TRUE,FALSE,NA,NA
"Good team leadership. TL has determined its futile to continue resuscitation &amp; they've stopped. #PAIC2014 #FernoSim http://t.co/rpUbb8Zyaw",FALSE,5,NA,2014-09-19 08:31:25,FALSE,NA,"512881634605940736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",5,FALSE,FALSE,"153.4284704","-28.0322797"
"CPR ceased, lifeless. Pt in chair becoming more distressed. #FernoSim #PAIC2014",FALSE,3,NA,2014-09-19 08:30:40,FALSE,NA,"512881446390734849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",2,FALSE,FALSE,NA,NA
"The first time CPR has been started. Medi vac called - @SydneyHEMS #FernoSim #PAIC2014 http://t.co/tXplYPdZIR",FALSE,5,NA,2014-09-19 08:29:56,FALSE,NA,"512881264253100034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"St John WA team are up. Decided to resuscitate the pt that the previous teams have triaged out. #PAIC2014 #FernoSim http://t.co/grRUn5UVRN",FALSE,5,NA,2014-09-19 08:29:44,FALSE,NA,"512881210020753408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.4284719","-28.032256"
"RT @paramedrusty: “@EMS_Junkie:For all the collar enthusiasts out there #FernoSim #PAIC2014 http://t.co/0e53oA6fne”collar to skin?correctly…",FALSE,0,NA,2014-09-19 08:29:40,FALSE,NA,"512881195865362432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McGowanAlistair",6,TRUE,FALSE,NA,NA
"Heading straight to pts. CPR commenced on the unresponsive, pulse less pt. #FernoSim #PAIC2014 http://t.co/foavu76QID",FALSE,3,NA,2014-09-19 08:28:11,FALSE,NA,"512880821410074624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: Team Australia get handover!! #FernoSim #PAIC2014 http://t.co/grCUwXz8Se",FALSE,0,NA,2014-09-19 08:27:56,FALSE,NA,"512880759195983873",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",2,TRUE,FALSE,NA,NA
